,imdb_title_id,title,year,genre,duration,country,language,director,production_company,budget,usa_gross_income,worlwide_gross_income,Real GDP (trillions $),GDP Growth Rate %
1431,tt0164108,The Muse,1999,Comedy,97,USA,English,Albert Brooks,October Films,15000000,11614954,11670561,12.611,4.8
1432,tt0164114,Drive Me Crazy,1999,"Comedy, Drama, Romance",91,USA,English,John Schultz,Twentieth Century Fox,8500000,17845337,22593409,12.611,4.8
1433,tt0164181,Stir of Echoes,1999,"Horror, Mystery, Thriller",99,USA,"English, Spanish, Korean",David Koepp,Artisan Entertainment,12000000,21142914,21142914,12.611,4.8
1434,tt0164184,The Sum of All Fears,2002,"Action, Drama, Thriller",124,"USA, Germany, Canada","English, Russian, Ukrainian, German, Arabic",Phil Alden Robinson,Paramount Pictures,68000000,118907036,193921372,13.493,1.7
1435,tt0164212,Under Suspicion,2000,"Crime, Drama, Thriller",110,"France, USA","English, Spanish, Italian",Stephen Hopkins,Revelations Entertainment,25000000,260562,1308242,13.131,4.1
1436,tt0164334,Along Came a Spider,2001,"Drama, Thriller",104,"USA, Germany, Canada","English, Russian",Lee Tamahori,Paramount Pictures,60000000,74078174,105178561,13.262,1.0
1437,tt0164912,Stuart Little,1999,"Adventure, Comedy, Family",84,"Germany, USA","English, Dutch",Rob Minkoff,Columbia Pictures,133000000,140035367,300135367,12.611,4.8
1438,tt0165494,Ringmaster,1998,Comedy,90,USA,English,Neil Abramson,Artisan Entertainment,20000000,9257103,9257103,12.038,4.5
1439,tt0165643,Black and White,1999,"Crime, Drama, Music",98,USA,English,James Toback,Bigel / Mailer Films,12000000,5277299,5541431,12.611,4.8
1440,tt0165710,Detroit Rock City,1999,"Comedy, Music",95,USA,English,Adam Rifkin,New Line Cinema,34000000,4217115,4217115,12.611,4.8
1441,tt0165831,Held Up,1999,Comedy,89,"USA, Canada",English,Steve Rash,Minds Eye Entertainment,8000000,4705631,4705631,12.611,4.8
1442,tt0165854,The Limey,1999,"Crime, Drama, Mystery",89,USA,English,Steven Soderbergh,Artisan Entertainment,10000000,3204663,3325736,12.611,4.8
1443,tt0165929,Romeo Must Die,2000,"Action, Crime, Thriller",115,USA,"English, Chinese",Andrzej Bartkowiak,Warner Bros.,25000000,55973336,91036760,13.131,4.1
1444,tt0165982,Sinbad: Legend of the Seven Seas,2003,"Animation, Adventure, Family",86,USA,"English, Cantonese, Italian","Patrick Gilmore, Tim Johnson",DreamWorks,60000000,26483452,80767884,13.879,2.9
1445,tt0166110,Bones,2001,"Crime, Horror",96,USA,"English, French, Spanish",Ernest R. Dickerson,New Line Cinema,16000000,7316658,8378853,13.262,1.0
1446,tt0166195,Foolish,1999,"Comedy, Drama",84,USA,English,Dave Meyers,No Limit Films,2000000,6033999,6033999,12.611,4.8
1447,tt0166252,The Love Letter,1999,"Comedy, Drama, Romance",88,USA,English,Peter Ho-Sun Chan,DreamWorks,20000000,8302478,8302478,12.611,4.8
1448,tt0166276,Monkeybone,2001,"Animation, Comedy, Fantasy",93,USA,English,Henry Selick,Twentieth Century Fox,75000000,5411999,7622365,13.262,1.0
1449,tt0166396,Waking Ned,1998,Comedy,91,"UK, Ireland, France, USA","English, Latin, Irish",Kirk Jones,Tomboy Films,3000000,24792251,55257450,12.038,4.5
1450,tt0166485,Anna and the King,1999,"Drama, History, Romance",148,USA,"English, Thai, French",Andy Tennant,Fox 2000 Pictures,92000000,39263420,113996937,12.611,4.8
1451,tt0166813,Spirit: Stallion of the Cimarron,2002,"Animation, Adventure, Drama",83,USA,English,"Kelly Asbury, Lorna Cook",DreamWorks Animation,80000000,73280117,122563539,13.493,1.7
1452,tt0166896,The Straight Story,1999,"Biography, Drama",112,"France, UK, USA",English,David Lynch,Asymmetrical Productions,10000000,6203044,6416325,12.611,4.8
1453,tt0166924,Mulholland Dr.,2001,"Drama, Mystery, Thriller",147,"France, USA","English, Spanish",David Lynch,Les Films Alain Sarde,15000000,7220243,20129557,13.262,1.0
1454,tt0166943,Music of the Heart,1999,"Drama, Music",124,USA,"English, Spanish",Wes Craven,Craven-Maddalena Films,27000000,14859394,14936407,12.611,4.8
1455,tt0167059,The Book of Life,1998,"Comedy, Fantasy",63,"France, USA",English,Hal Hartley,Haut et Court,350000,9740,9740,12.038,4.5
1456,tt0167190,Hellboy,2004,"Action, Adventure, Fantasy",122,USA,"English, Russian",Guillermo del Toro,Revolution Studios,66000000,59623958,99378985,14.406,3.8
1457,tt0167203,I Dreamed of Africa,2000,"Adventure, Biography, Drama",114,USA,English,Hugh Hudson,Columbia Pictures,50000000,6651522,14400327,13.131,4.1
1458,tt0167260,The Lord of the Rings: The Return of the King,2003,"Adventure, Drama, Fantasy",201,"New Zealand, USA","English, Quenya, Old English, Sindarin",Peter Jackson,New Line Cinema,94000000,377845905,1120424614,13.879,2.9
1459,tt0167261,The Lord of the Rings: The Two Towers,2002,"Adventure, Drama, Fantasy",179,"New Zealand, USA","English, Sindarin, Old English",Peter Jackson,New Line Cinema,94000000,342551365,927600630,13.493,1.7
1460,tt0167404,The Sixth Sense,1999,"Drama, Mystery, Thriller",107,USA,"English, Latin, Spanish",M. Night Shyamalan,Hollywood Pictures,40000000,293506292,672806292,12.611,4.8
1461,tt0167427,Superstar,1999,"Comedy, Romance",81,USA,English,Bruce McCulloch,Broadway Pictures,34000000,30636478,30636478,12.611,4.8
1462,tt0167456,Thunderbirds,2004,"Action, Adventure, Comedy",95,"UK, France, USA",English,Jonathan Frakes,Working Title Films,57000000,6880917,28283637,14.406,3.8
1463,tt0168172,Simon Sez,1999,"Action, Comedy",85,"Germany, Belgium, USA",English,Kevin Alyn Elders,Global Entertainment Productions GmbH & Company Medien KG,10000000,292152,292152,12.611,4.8
1464,tt0168501,The Best Man,1999,"Comedy, Drama, Romance",120,USA,English,Malcolm D. Lee,40 Acres & A Mule Filmworks,9000000,34102780,34573780,12.611,4.8
1465,tt0168629,Dancer in the Dark,2000,"Crime, Drama, Musical",140,"Denmark, Germany, Netherlands, Italy, USA, UK, France, Sweden, Finland, Iceland, Argentina, Norway, Taiwan, Belgium","English, German, Czech",Lars von Trier,Zentropa Entertainments,12800000,4184036,40031879,13.131,4.1
1466,tt0168786,Antwone Fisher,2002,"Biography, Drama",120,USA,"English, Japanese",Denzel Washington,Fox Searchlight Pictures,12500000,21078145,23367586,13.493,1.7
1467,tt0169547,American Beauty,1999,Drama,122,USA,English,Sam Mendes,DreamWorks,15000000,130096601,356296601,12.611,4.8
1468,tt0170016,How the Grinch Stole Christmas,2000,"Comedy, Family, Fantasy",104,USA,English,Ron Howard,Universal Pictures,123000000,260044825,345141403,13.131,4.1
1469,tt0170452,Prince of Central Park,2000,"Action, Adventure, Drama",109,USA,English,John Leekley,Seagal/Nasso Productions,7000000,7838,7838,13.131,4.1
1470,tt0170691,Tigerland,2000,"Drama, War",101,"USA, Germany",English,Joel Schumacher,Haft Entertainment,10000000,139692,148701,13.131,4.1
1471,tt0171356,Gun Shy,2000,"Comedy, Crime, Romance",101,USA,English,Eric Blakeney,Hollywood Pictures,14000000,1638202,3284444,13.131,4.1
1472,tt0171359,Hamlet,2000,"Drama, Romance, Thriller",112,USA,English,Michael Almereyda,double A Films,2000000,1577287,2046433,13.131,4.1
1473,tt0171363,The Haunting,1999,"Fantasy, Horror, Mystery",113,USA,English,Jan de Bont,DreamWorks,80000000,91411151,177311151,12.611,4.8
1474,tt0171433,Keeping the Faith,2000,"Comedy, Drama, Romance",128,USA,"English, Hebrew, Spanish",Edward Norton,Spyglass Entertainment,29000000,37047880,59945183,13.131,4.1
1475,tt0171580,Nurse Betty,2000,"Comedy, Crime, Drama",110,"Germany, USA","English, Spanish",Neil LaBute,Gramercy Pictures (I),35000000,25170054,29364989,13.131,4.1
1476,tt0171804,Boys Don't Cry,1999,"Biography, Crime, Drama",118,USA,English,Kimberly Peirce,Fox Searchlight Pictures,2000000,11540607,11540607,12.611,4.8
1477,tt0172156,Bad Boys II,2003,"Action, Comedy, Crime",147,USA,"English, Spanish",Michael Bay,Columbia Pictures,130000000,138608444,273339556,13.879,2.9
1478,tt0172396,The End of the Affair,1999,"Drama, Romance",102,"UK, USA",English,Neil Jordan,Columbia Pictures,23000000,10827816,10827816,12.611,4.8
1479,tt0172493,"Girl, Interrupted",1999,"Biography, Drama",127,"USA, Germany",English,James Mangold,Columbia Pictures,40000000,28912646,48350205,12.611,4.8
1480,tt0172495,Gladiator,2000,"Action, Adventure, Drama",155,"USA, UK, Malta, Morocco",English,Ridley Scott,DreamWorks,103000000,187705427,460583960,13.131,4.1
1481,tt0172726,Light It Up,1999,"Drama, Thriller",99,USA,English,Craig Bolotin,Edmonds Entertainment Group (EEG),13000000,5985690,5985690,12.611,4.8
1482,tt0173390,Sugar Town,1999,"Comedy, Music",92,"UK, USA",English,"Allison Anders, Kurt Voss",Channel Four Films,250000,178095,178095,12.611,4.8
1483,tt0173716,Cecil B. DeMented,2000,"Comedy, Crime, Thriller",87,"France, USA",English,John Waters,Artic Productions LLC,10000000,1284646,1961544,13.131,4.1
1484,tt0173840,Final Fantasy: The Spirits Within,2001,"Animation, Action, Adventure",106,"USA, Japan",English,"Hironobu Sakaguchi, Motonori Sakakibara",Chris Lee Productions,137000000,32131830,85131830,13.262,1.0
1485,tt0173910,Running Free,1999,"Adventure, Drama, Family",81,"USA, France, South Africa","English, Russian",Sergei Bodrov,Columbia Pictures,25000000,117608,117608,12.611,4.8
1486,tt0174204,Simpatico,1999,"Drama, Comedy, Crime",106,"UK, France, USA",English,Matthew Warchus,Emotion Pictures,10000000,929606,1281813,12.611,4.8
1487,tt0174336,Whipped,2000,"Comedy, Romance",82,USA,"English, Italian",Peter M. Cohen,Hi-Rez Films,3000000,4159986,4775009,13.131,4.1
1488,tt0174480,Autumn in New York,2000,"Drama, Romance",103,USA,English,Joan Chen,Metro-Goldwyn-Mayer (MGM),65000000,37761915,90726668,13.131,4.1
1489,tt0174856,The Hurricane,1999,"Biography, Drama, Sport",146,USA,English,Norman Jewison,Azoff Entertainment,50000000,50699241,73956241,12.611,4.8
1490,tt0175142,Scary Movie,2000,Comedy,88,USA,English,Keenen Ivory Wayans,Dimension Films,19000000,157019771,278019771,13.131,4.1
1491,tt0175880,Magnolia,1999,Drama,188,USA,"English, German, French",Paul Thomas Anderson,Ghoulardi Film Company,37000000,22455976,48451803,12.611,4.8
1492,tt0176269,Universal Soldier: The Return,1999,"Action, Sci-Fi",83,USA,English,Mic Rodgers,Baumgarten-Prophet Entertainment,45000000,10667893,10667893,12.611,4.8
1493,tt0176783,Gossip,2000,"Drama, Mystery, Thriller",90,USA,"English, Italian",Davis Guggenheim,NPV Entertainment,24000000,5108820,12591270,13.131,4.1
1494,tt0177650,Company Man,2000,Comedy,95,"UK, France, USA",English,"Peter Askin, Douglas McGrath",Film Foundry Partners,16000000,146193,146193,13.131,4.1
1495,tt0177789,Galaxy Quest,1999,"Adventure, Comedy, Sci-Fi",102,USA,English,Dean Parisot,DreamWorks,45000000,71583916,90683916,12.611,4.8
1496,tt0177971,The Perfect Storm,2000,"Action, Adventure, Drama",130,USA,English,Wolfgang Petersen,Warner Bros.,140000000,182618434,328718434,13.131,4.1
1497,tt0179098,Moonlight Mile,2002,"Drama, Romance",117,USA,"English, Hebrew",Brad Silberling,Touchstone Pictures,21000000,6835856,10011050,13.493,1.7
1498,tt0179116,But I'm a Cheerleader,1999,"Comedy, Drama, Romance",85,USA,English,Jamie Babbit,Cheerleader LLC,1200000,2205627,2595216,12.611,4.8
1499,tt0179473,"South of Heaven, West of Hell",2000,"Drama, Western",131,USA,English,Dwight Yoakam,Delta Deuce Films,4000000,28149,28149,13.131,4.1
1500,tt0179626,15 Minutes,2001,"Action, Crime, Drama",120,"USA, Germany","English, Czech, Russian, Greek, Afrikaans",John Herzfeld,New Line Cinema,60000000,24403552,56359980,13.262,1.0
1501,tt0180052,The Adventures of Pluto Nash,2002,"Comedy, Action, Sci-Fi",95,"USA, Australia",English,Ron Underwood,Castle Rock Entertainment,100000000,4420080,7103973,13.493,1.7
1502,tt0180073,Quills,2000,"Biography, Drama",124,"UK, Germany, USA","English, Latin",Philip Kaufman,Fox Searchlight Pictures,13500000,7065332,17989227,13.131,4.1
1503,tt0180093,Requiem for a Dream,2000,Drama,102,USA,English,Darren Aronofsky,Artisan Entertainment,4500000,3635482,7390108,13.131,4.1
1504,tt0180679,Escanaba in da Moonlight,2001,"Comedy, Fantasy",91,USA,English,Jeff Daniels,Purple Rose Productions,1000000,2276602,2276602,13.262,1.0
1505,tt0180734,Hard Ball,2001,"Drama, Sport",106,"Germany, USA","English, German",Brian Robbins,Paramount Pictures,32000000,40222729,44102389,13.262,1.0
1506,tt0181151,What Planet Are You From?,2000,"Comedy, Sci-Fi",105,USA,English,Mike Nichols,Brillstein-Grey Entertainment,60000000,6291602,14145677,13.131,4.1
1507,tt0181316,Blue Streak,1999,"Action, Comedy, Crime",93,"Germany, USA","English, Spanish",Les Mayfield,Columbia Pictures,65000000,68518533,117758500,12.611,4.8
1508,tt0181536,Finding Forrester,2000,Drama,136,USA,"English, German",Gus Van Sant,Columbia Pictures,43000000,51804714,80049764,13.131,4.1
1509,tt0181689,Minority Report,2002,"Action, Crime, Mystery",145,USA,"English, Swedish",Steven Spielberg,Twentieth Century Fox,102000000,132072926,358372926,13.493,1.7
1510,tt0181739,Osmosis Jones,2001,"Animation, Action, Adventure",95,USA,English,"Bobby Farrelly, Peter Farrelly",Warner Bros.,70000000,13596911,14026418,13.262,1.0
1511,tt0181836,The Specials,2000,"Action, Comedy, Fantasy",82,USA,English,Craig Mazin,Brillstein-Grey Entertainment,1000000,13276,13276,13.131,4.1
1512,tt0181852,Terminator 3: Rise of the Machines,2003,"Action, Sci-Fi",109,"USA, Germany, UK",English,Jonathan Mostow,C-2 Pictures,200000000,150371112,433371112,13.879,2.9
1513,tt0181865,Traffic,2000,"Crime, Drama, Thriller",147,"USA, Mexico, Germany","English, Spanish",Steven Soderbergh,Compulsion Inc.,48000000,124115725,207515725,13.131,4.1
1514,tt0181875,Almost Famous,2000,"Adventure, Comedy, Drama",122,USA,"English, French",Cameron Crowe,Columbia Pictures,60000000,32534850,47383689,13.131,4.1
1515,tt0181984,Boiler Room,2000,"Crime, Drama, Thriller",120,USA,"English, Russian",Ben Younger,New Line Cinema,7000000,16970581,28780255,13.131,4.1
1516,tt0182000,The Caveman's Valentine,2001,"Crime, Drama, Music",105,"USA, Canada",English,Kasi Lemmons,Universal Pictures,13500000,687194,794481,13.262,1.0
1517,tt0182295,Love's Labour's Lost,2000,"Romance, Comedy, Musical",93,"UK, France, USA",English,Kenneth Branagh,PathĂ„â€šĂ‚Â© Pictures International,13000000,299792,299792,13.131,4.1
1518,tt0182508,Urbania,2000,Drama,103,USA,English,Jon Shear,Daly-Harris Productions,225000,1032075,1032075,13.131,4.1
1519,tt0182789,Bicentennial Man,1999,"Comedy, Drama, Sci-Fi",132,"USA, Germany",English,Chris Columbus,1492 Pictures,100000000,58223861,87423861,12.611,4.8
1520,tt0183505,"Me, Myself & Irene",2000,Comedy,116,USA,"English, German","Bobby Farrelly, Peter Farrelly",Twentieth Century Fox,51000000,90570999,149270999,13.131,4.1
1521,tt0183523,Mission to Mars,2000,"Adventure, Sci-Fi, Thriller",114,USA,English,Brian De Palma,Touchstone Pictures,100000000,60883407,110983407,13.131,4.1
1522,tt0183649,Phone Booth,2002,"Crime, Thriller",81,USA,"English, Swahili",Joel Schumacher,Fox 2000 Pictures,13000000,46566212,97837138,13.493,1.7
1523,tt0183659,Pollock,2000,"Biography, Drama",122,USA,English,Ed Harris,Brant-Allen,6000000,8598593,10994533,13.131,4.1
1524,tt0183790,A Knight's Tale,2001,"Action, Adventure, Romance",132,USA,"English, French",Brian Helgeland,Columbia Pictures,65000000,56569702,117487473,13.262,1.0
1525,tt0184791,O,2001,"Drama, Romance, Thriller",95,USA,English,Tim Blake Nelson,Chickie the Cop,5000000,16025437,19260537,13.262,1.0
1526,tt0184858,Reindeer Games,2000,"Action, Adventure, Crime",104,USA,English,John Frankenheimer,Dimension Films,42000000,23368995,32168970,13.131,4.1
1527,tt0184894,Shanghai Noon,2000,"Action, Adventure, Comedy",110,"USA, Hong Kong","English, Mandarin, Sioux, Spanish",Tom Dey,Touchstone Pictures,55000000,56937502,99274467,13.131,4.1
1528,tt0184907,Snow Day,2000,"Adventure, Comedy, Family",89,USA,English,Chris Koch,MFF Feature Film Productions,13000000,60020107,62464731,13.131,4.1
1529,tt0185014,Wonder Boys,2000,"Comedy, Drama",107,"USA, Germany, UK, Japan",English,Curtis Hanson,British Broadcasting Corporation (BBC),55000000,19393557,33426588,13.131,4.1
1530,tt0185183,Battlefield Earth,2000,"Action, Adventure, Sci-Fi",118,USA,English,Roger Christian,Warner Bros.,73000000,21471685,29725663,13.131,4.1
1531,tt0185371,House on Haunted Hill,1999,"Horror, Mystery, Thriller",93,USA,English,William Malone,Dark Castle Entertainment,37000000,40846082,42593455,12.611,4.8
1532,tt0185431,Little Nicky,2000,"Comedy, Fantasy",90,USA,English,Steven Brill,Avery Pix,85000000,39464775,58292295,13.131,4.1
1533,tt0185937,The Blair Witch Project,1999,"Horror, Mystery",81,USA,English,"Daniel Myrick, Eduardo SĂ„â€šĂ‹â€ˇnchez",Haxan Films,60000,140539099,248639099,12.611,4.8
1534,tt0186045,Drowning Mona,2000,"Comedy, Crime, Mystery",96,USA,English,Nick Gomez,Code Entertainment,37000000,15506764,15910104,13.131,4.1
1535,tt0186151,Frequency,2000,"Crime, Drama, Mystery",118,USA,English,Gregory Hoblit,New Line Cinema,31000000,45010278,68106245,13.131,4.1
1536,tt0186253,Jesus' Son,1999,Drama,107,"Canada, USA",English,Alison Maclean,Evenstar Films,2500000,1302067,1302067,12.611,4.8
1537,tt0186549,The Simian Line,2000,"Drama, Romance",106,USA,English,Linda Yellen,DaWa Movies,2000000,19823,19823,13.131,4.1
1538,tt0186566,Space Cowboys,2000,"Action, Adventure, Thriller",130,USA,English,Clint Eastwood,Clipsal Films,65000000,90464773,128884132,13.131,4.1
1539,tt0186589,Sugar & Spice,2001,"Comedy, Crime",81,USA,English,Francine McDougall,New Line Cinema,27000000,13305101,16923761,13.262,1.0
1540,tt0186894,Bounce,2000,"Drama, Romance",106,USA,English,Don Roos,Miramax,35000000,36805288,53425292,13.131,4.1
1541,tt0186975,Down to You,2000,"Comedy, Drama, Romance",91,USA,"English, French",Kris Isacsson,Open City Films,11000000,20069008,24419914,13.131,4.1
1542,tt0187078,Gone in Sixty Seconds,2000,"Action, Crime, Thriller",118,USA,English,Dominic Sena,Touchstone Pictures,90000000,101648571,237202299,13.131,4.1
1543,tt0187393,The Patriot,2000,"Action, Drama, History",165,"USA, Germany",English,Roland Emmerich,Columbia Pictures,110000000,113330342,215294342,13.131,4.1
1544,tt0187738,Blade II,2002,"Action, Horror, Sci-Fi",117,"Germany, USA","English, Romanian, Czech",Guillermo del Toro,New Line Cinema,54000000,82348319,155010032,13.493,1.7
1545,tt0187819,Doug's 1st Movie,1999,"Animation, Adventure, Comedy",77,USA,English,Maurice Joyce,Disney Television Animation,5000000,19440089,19440089,12.611,4.8
1546,tt0188160,Price of Glory,2000,"Drama, Sport",118,USA,English,Carlos Avila,New Line Cinema,18000000,3440228,3548556,13.131,4.1
1547,tt0188453,Birthday Girl,2001,"Comedy, Crime, Thriller",93,"UK, USA","English, Russian",Jez Butterworth,FilmFour,13000000,5142576,16171098,13.262,1.0
1548,tt0188863,Love Stinks,1999,Comedy,94,USA,English,Jeff Franklin,Baumgarten-Prophet Entertainment,4000000,2924635,2924635,12.611,4.8
1549,tt0189192,Just Visiting,2001,"Comedy, Fantasy, Sci-Fi",88,"France, USA","English, French",Jean-Marie PoirĂ„â€šĂ‚Â©,Gaumont,35000000,4781539,16176732,13.262,1.0
1550,tt0189584,The Big Kahuna,1999,"Drama, Comedy",90,USA,English,John Swanbeck,Franchise Pictures,7000000,3165544,3728888,12.611,4.8
1551,tt0189998,Shadow of the Vampire,2000,"Drama, Horror",92,"UK, USA, Luxembourg","English, German, Luxembourgish",E. Elias Merhige,Saturn Films,8000000,8293784,11155214,13.131,4.1
1552,tt0190138,The Whole Nine Yards,2000,"Comedy, Crime",98,USA,"English, French, Spanish",Jonathan Lynn,Franchise Pictures,41300000,57262492,106371651,13.131,4.1
